whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region
35.0,no,no,no,<9years,white,yes,22.0,0.0,4.0,12.593,south
36.0,yes,no,yes,12years,white,no,26.0,0.0,3.0,19.0,northcentral
30.0,yes,no,yes,16years,white,no,21.0,,,29.9,south
0.0,yes,no,yes,<9years,white,yes,14.0,1.0,0.0,18.0,west
0.0,no,no,no,12years,white,no,10.0,0.0,0.0,0.106,west
40.0,yes,yes,yes,16years,white,no,25.0,0.0,1.0,37.0,northcentral
40.0,no,yes,no,12years,white,no,41.0,0.0,0.0,0.0,south
45.0,yes,yes,yes,13-15years,white,no,6.0,0.0,0.0,20.0,northcentral
32.0,no,no,no,13-15years,,no,26.0,0.0,0.0,32.0,other
40.0,no,yes,yes,13-15years,white,no,13.0,,,30.0,other
40.0,yes,no,yes,12years,white,yes,8.0,1.0,1.0,12.0,south
20.0,no,no,no,12years,white,no,38.0,0.0,0.0,0.0,west
40.0,no,no,no,13-15years,white,no,20.0,0.0,3.0,40.076,northcentral
40.0,yes,no,yes,16years,,no,27.0,0.0,2.0,99.999,northcentral
40.0,yes,yes,yes,16years,white,no,24.0,0.0,3.0,53.0,other
30.0,no,no,no,13-15years,white,no,5.0,1.0,0.0,14.6,south
40.0,yes,yes,yes,12years,white,no,20.0,0.0,2.0,35.0,west
40.0,no,yes,no,12years,white,no,13.0,1.0,1.0,17.5,west
30.0,no,no,no,16years,white,no,15.0,0.0,2.0,0.0,west
45.0,no,yes,yes,13-15years,white,no,19.0,0.0,2.0,27.0,northcentral
38.0,no,yes,yes,13-15years,black,no,27.0,0.0,0.0,20.0,south
40.0,no,yes,no,12years,white,no,23.0,0.0,1.0,0.0,south
50.0,no,yes,yes,16years,white,no,18.0,2.0,0.0,49.5,south
0.0,no,no,no,12years,white,no,44.0,0.0,0.0,0.0,south
52.0,yes,yes,yes,16years,white,no,25.0,0.0,0.0,37.0,other
0.0,yes,no,yes,12years,white,no,34.0,0.0,0.0,34.5,other
0.0,no,no,no,<9years,white,yes,42.0,0.0,0.0,0.0,west
40.0,no,yes,no,13-15years,white,no,24.0,,,65.0,south
40.0,no,yes,yes,16years,black,no,17.0,2.0,0.0,63.0,west
0.0,yes,no,yes,12years,white,yes,30.0,0.0,2.0,37.0,south
40.0,no,no,no,9-11years,white,no,42.5,0.0,0.0,0.0,northcentral
40.0,no,no,no,9-11years,white,no,15.5,,,0.0,south
40.0,no,yes,yes,16years,black,no,10.0,2.0,0.0,22.0,other
35.0,no,yes,no,13-15years,white,no,5.0,0.0,0.0,5.0,other
0.0,no,yes,no,12years,white,no,10.0,2.0,1.0,39.0,northcentral
28.0,yes,no,yes,13-15years,white,no,9.0,1.0,0.0,0.0,northcentral
0.0,no,yes,no,16years,white,no,16.0,2.0,1.0,70.0,west
40.0,no,yes,no,12years,,yes,10.0,0.0,0.0,39.0,west
20.0,yes,no,yes,12years,white,no,8.0,1.0,0.0,22.0,northcentral
0.0,no,no,no,12years,white,yes,4.0,1.0,0.0,19.0,west
40.0,yes,no,yes,12years,white,no,21.0,0.0,1.0,19.0,northcentral
40.0,no,yes,no,12years,other,no,6.0,0.0,2.0,0.938,northcentral
0.0,yes,no,yes,12years,white,no,8.0,2.0,0.0,15.0,other
0.0,yes,no,yes,16years,,no,12.0,2.0,0.0,60.0,south
40.0,yes,yes,yes,13-15years,white,yes,27.0,0.0,0.0,29.0,west
0.0,yes,no,yes,12years,white,no,39.0,0.0,0.0,27.0,other
0.0,yes,no,yes,16years,white,no,20.0,0.0,3.0,61.0,west
37.0,yes,no,yes,12years,white,no,23.0,0.0,1.0,22.2,northcentral
40.0,no,yes,yes,12years,white,no,12.0,0.0,2.0,35.0,west
20.0,yes,no,yes,16years,white,no,22.0,0.0,2.0,62.0,south
0.0,no,no,no,12years,white,no,42.0,0.0,0.0,0.0,other
40.0,yes,no,yes,13-15years,white,no,7.0,1.0,0.0,28.0,west
40.0,no,yes,no,12years,white,no,16.0,0.0,2.0,0.0,south
25.0,no,no,no,12years,white,no,20.0,1.0,2.0,25.0,other
40.0,yes,yes,yes,13-15years,white,no,15.0,0.0,2.0,40.0,south
40.0,yes,no,yes,16years,white,no,28.0,0.0,1.0,43.919,other
0.0,no,no,no,12years,white,no,22.0,0.0,2.0,0.0,northcentral
45.0,no,yes,no,12years,white,no,27.0,,,70.0,south
40.0,no,yes,yes,12years,white,no,6.0,1.0,0.0,21.0,south
0.0,no,no,no,<9years,white,yes,23.0,0.0,3.0,6.0,south
40.0,no,no,no,12years,white,no,5.0,1.0,0.0,12.0,northcentral
40.0,no,yes,no,13-15years,,no,18.0,0.0,3.0,1.2,south
25.0,yes,no,yes,12years,white,no,26.0,0.0,1.0,24.0,other
0.0,no,no,no,12years,white,no,44.0,0.0,0.0,0.0,other
35.0,no,no,no,<9years,white,yes,16.0,0.0,3.0,0.0,west
40.0,yes,yes,yes,12years,white,no,27.0,0.0,1.0,99.999,other
36.0,yes,no,yes,12years,white,no,26.0,0.0,1.0,60.0,northcentral
0.0,yes,no,yes,12years,white,no,31.0,0.0,1.0,8.323,south
40.0,no,no,no,<9years,white,no,33.0,0.0,2.0,0.0,south
40.0,no,yes,no,13-15years,white,no,6.0,0.0,1.0,30.053,west
30.0,no,no,no,16years,white,no,22.0,0.0,1.0,50.0,south
55.0,yes,no,yes,>16years,white,no,23.0,0.0,1.0,52.0,northcentral
40.0,yes,yes,yes,16years,white,no,7.0,1.0,0.0,38.0,northcentral
0.0,no,no,no,<9years,white,yes,24.0,1.0,3.0,16.46,west
5.0,yes,no,yes,13-15years,white,no,22.0,0.0,1.0,99.999,other
45.0,no,yes,yes,12years,white,no,12.0,0.0,0.0,51.0,west
16.0,yes,no,yes,13-15years,white,no,17.0,1.0,1.0,25.2,other
0.0,no,yes,no,9-11years,white,no,42.5,,,0.0,northcentral
40.0,yes,yes,yes,12years,white,no,22.0,0.0,1.0,29.5,northcentral
50.0,yes,no,yes,>16years,white,no,27.0,0.0,0.0,42.0,other
44.0,no,yes,no,16years,white,no,20.0,0.0,2.0,0.0,west
40.0,no,no,no,<9years,,no,46.0,0.0,0.0,0.0,northcentral
50.0,yes,no,yes,16years,white,no,17.0,0.0,0.0,50.0,west
0.0,yes,no,yes,13-15years,white,no,5.0,1.0,0.0,31.0,northcentral
10.0,yes,no,yes,12years,white,no,24.0,0.0,0.0,0.0,other
10.0,yes,no,yes,12years,,no,22.0,,,24.0,south
0.0,yes,no,yes,12years,white,no,7.0,1.0,0.0,38.0,south
40.0,no,no,no,12years,white,no,19.0,1.0,0.0,0.0,west
36.0,yes,yes,yes,12years,white,no,27.0,0.0,2.0,45.0,northcentral
0.0,no,no,no,<9years,white,no,51.0,0.0,0.0,0.0,south
18.0,no,yes,yes,13-15years,white,no,12.0,0.0,0.0,36.0,northcentral
0.0,yes,no,yes,12years,white,no,29.0,0.0,2.0,19.5,other
0.0,yes,no,yes,13-15years,white,no,33.0,0.0,1.0,99.999,other
0.0,no,no,no,9-11years,white,yes,14.5,0.0,1.0,0.0,other
0.0,no,yes,yes,16years,white,no,41.0,0.0,0.0,0.2,northcentral
40.0,no,yes,no,13-15years,white,no,9.0,1.0,0.0,24.0,northcentral
16.0,yes,no,yes,12years,white,no,15.0,2.0,0.0,35.0,other
0.0,yes,no,yes,13-15years,white,no,16.0,2.0,0.0,23.0,other
0.0,no,no,no,13-15years,white,no,13.0,2.0,0.0,10.4,other
40.0,no,no,no,12years,white,no,45.0,0.0,0.0,0.0,northcentral
35.0,yes,no,yes,12years,white,no,21.0,0.0,3.0,20.0,northcentral
0.0,yes,no,yes,9-11years,white,no,31.5,0.0,1.0,32.0,other
20.0,no,no,no,13-15years,,no,36.0,0.0,0.0,60.0,west
40.0,no,no,no,12years,white,no,38.0,0.0,0.0,22.5,south
48.0,no,yes,yes,12years,white,no,33.0,0.0,0.0,50.0,west
40.0,no,yes,yes,16years,white,no,15.0,0.0,0.0,28.0,south
35.0,no,no,no,12years,white,yes,14.0,1.0,1.0,5.0,west
32.0,no,yes,no,>16years,white,no,14.0,1.0,1.0,64.0,other
0.0,yes,no,yes,13-15years,black,no,25.0,0.0,0.0,42.0,other
40.0,yes,yes,yes,12years,white,no,10.0,1.0,0.0,17.0,northcentral
40.0,no,no,no,>16years,white,no,14.0,,,18.0,northcentral
40.0,no,no,no,12years,white,no,39.0,0.0,0.0,8.112,south
0.0,no,no,no,12years,white,no,12.0,0.0,0.0,60.0,west
0.0,no,no,no,13-15years,white,no,20.0,0.0,2.0,23.0,west
24.0,no,no,yes,13-15years,white,no,36.0,0.0,0.0,35.45,other
30.0,no,no,no,16years,white,no,5.0,,,8.271,south
40.0,no,yes,no,<9years,white,no,39.0,0.0,1.0,15.9,other
40.0,yes,no,yes,13-15years,white,no,24.0,2.0,0.0,19.265,west
0.0,yes,no,yes,12years,,no,15.0,1.0,2.0,45.638,west
30.0,yes,no,yes,13-15years,white,no,16.0,0.0,2.0,33.0,other
0.0,yes,no,yes,12years,white,yes,31.0,0.0,0.0,38.0,northcentral
0.0,yes,no,yes,<9years,white,yes,22.0,2.0,0.0,13.0,south
40.0,yes,no,yes,16years,,no,26.0,0.0,0.0,82.125,northcentral
0.0,no,yes,no,9-11years,white,no,38.5,0.0,0.0,18.0,south
45.0,yes,yes,yes,13-15years,white,no,20.0,0.0,0.0,28.0,south
40.0,no,no,no,13-15years,white,no,21.0,0.0,1.0,50.0,west
0.0,yes,no,yes,12years,white,no,25.0,0.0,0.0,51.3,south
35.0,yes,no,yes,13-15years,white,no,6.0,2.0,0.0,28.0,west
45.0,yes,no,yes,12years,white,no,19.0,0.0,3.0,21.8,other
0.0,yes,no,yes,12years,white,no,34.0,0.0,0.0,0.0,other
0.0,yes,no,yes,16years,white,no,12.0,0.0,2.0,99.999,west
0.0,no,no,no,13-15years,white,no,13.0,0.0,0.0,16.0,south
40.0,no,yes,yes,13-15years,white,no,36.0,0.0,0.0,99.999,northcentral
50.0,yes,no,yes,9-11years,white,no,19.5,0.0,2.0,45.0,south
32.0,no,yes,no,12years,white,yes,25.0,0.0,1.0,11.5,northcentral
30.0,yes,no,yes,16years,white,no,21.0,0.0,1.0,48.0,west
40.0,yes,yes,yes,12years,white,yes,21.0,1.0,2.0,10.0,south
20.0,no,yes,yes,13-15years,white,no,30.0,0.0,0.0,12.0,west
0.0,yes,no,yes,13-15years,white,no,26.0,0.0,0.0,37.0,south
40.0,no,yes,yes,12years,white,no,12.0,0.0,1.0,25.0,south
15.0,no,no,no,12years,black,no,12.0,0.0,0.0,18.0,other
40.0,no,yes,yes,13-15years,white,yes,15.0,0.0,2.0,16.5,other
40.0,no,no,no,12years,white,no,14.0,1.0,1.0,15.0,south
0.0,no,no,no,9-11years,black,no,38.5,0.0,0.0,0.0,south
40.0,no,yes,no,13-15years,black,no,9.0,1.0,3.0,11.0,west
40.0,no,yes,yes,13-15years,white,no,18.0,0.0,2.0,32.0,south
18.0,yes,no,yes,16years,white,no,15.0,2.0,2.0,65.0,west
32.0,no,yes,yes,13-15years,white,no,17.0,0.0,1.0,35.0,other
0.0,yes,no,yes,12years,white,no,16.0,0.0,1.0,10.42,other
30.0,yes,no,yes,12years,white,no,24.0,0.0,2.0,37.0,south
40.0,yes,no,yes,12years,white,no,19.0,0.0,3.0,27.04,south
0.0,yes,no,yes,13-15years,white,no,27.0,1.0,3.0,14.9,south
10.0,yes,no,yes,12years,white,no,21.0,0.0,3.0,47.0,northcentral
40.0,no,no,yes,13-15years,white,no,26.0,0.0,0.0,28.0,west
20.0,yes,no,yes,13-15years,white,no,2.0,1.0,0.0,10.0,northcentral
0.0,yes,no,yes,>16years,white,no,8.0,1.0,1.0,79.976,south
20.0,no,no,no,12years,other,yes,4.0,2.0,0.0,8.75,south
8.0,yes,no,yes,16years,white,no,23.0,0.0,5.0,36.0,west
0.0,no,yes,no,13-15years,white,no,36.0,,,0.0,south
40.0,yes,no,yes,16years,white,no,40.0,0.0,0.0,68.0,south
0.0,yes,no,yes,9-11years,white,no,18.5,0.0,2.0,31.3,northcentral
20.0,no,no,yes,12years,white,no,14.0,2.0,0.0,0.0,northcentral
40.0,yes,yes,yes,13-15years,white,no,27.0,,,38.0,south
25.0,yes,no,yes,13-15years,white,yes,14.0,0.0,1.0,26.0,other
38.0,no,no,no,16years,white,no,23.0,0.0,2.0,11.5,south
0.0,yes,no,yes,12years,white,no,31.0,0.0,0.0,99.999,south
60.0,yes,yes,yes,16years,white,no,21.0,0.0,3.0,36.0,west
40.0,no,yes,no,13-15years,black,no,9.0,0.0,1.0,0.0,west
40.0,yes,no,yes,16years,white,no,31.0,0.0,0.0,53.5,other
40.0,yes,yes,yes,12years,white,no,36.0,0.0,0.0,25.0,northcentral
0.0,yes,no,yes,12years,white,no,31.0,,,24.0,other
0.0,yes,no,yes,9-11years,white,no,44.5,0.0,0.0,40.0,northcentral
0.0,no,no,no,12years,white,no,30.0,1.0,0.0,0.0,northcentral
40.0,no,no,no,12years,white,no,14.0,1.0,1.0,0.0,other
40.0,no,yes,no,16years,white,no,27.0,0.0,0.0,25.0,other
40.0,no,yes,no,16years,white,yes,19.0,0.0,2.0,40.0,south
40.0,no,no,no,13-15years,other,no,23.0,1.0,3.0,0.0,northcentral
25.0,no,yes,no,12years,white,no,44.0,0.0,0.0,0.0,northcentral
4.0,yes,no,yes,16years,white,no,7.0,2.0,0.0,99.999,south
6.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,99.999,northcentral
40.0,no,yes,no,16years,,no,8.0,,,27.0,other
40.0,yes,no,yes,13-15years,white,no,23.0,0.0,1.0,60.0,other
30.0,no,no,no,12years,white,no,20.0,0.0,2.0,0.0,south
0.0,yes,no,yes,9-11years,white,no,46.5,0.0,0.0,0.0,south
38.0,no,no,no,12years,white,no,10.0,0.0,2.0,14.0,south
40.0,no,yes,no,12years,white,no,11.0,0.0,0.0,13.2,south
40.0,no,no,no,12years,white,no,4.0,2.0,0.0,2.3,west
55.0,yes,no,yes,12years,white,no,33.0,0.0,0.0,0.0,west
40.0,no,yes,no,13-15years,white,no,12.0,1.0,1.0,48.0,south
12.0,yes,no,yes,12years,white,no,31.0,0.0,1.0,37.0,south
0.0,yes,no,yes,12years,white,no,29.0,0.0,0.0,35.0,west
40.0,yes,yes,yes,12years,white,no,22.0,0.0,2.0,34.0,other
30.0,yes,no,yes,9-11years,white,no,44.5,0.0,0.0,22.0,other
42.0,yes,no,yes,16years,,no,25.0,0.0,5.0,0.0,northcentral
40.0,no,no,no,13-15years,white,no,4.0,2.0,0.0,0.0,south
40.0,no,yes,yes,>16years,white,no,16.0,0.0,0.0,42.0,other
40.0,no,no,no,16years,white,no,2.0,0.0,0.0,18.0,northcentral
40.0,no,yes,no,12years,white,no,31.0,0.0,1.0,51.0,south
0.0,no,no,no,12years,white,no,27.0,0.0,0.0,0.0,south
0.0,no,no,no,<9years,white,yes,35.0,0.0,0.0,12.5,west
55.0,no,yes,yes,>16years,white,no,14.0,0.0,0.0,99.999,south
0.0,yes,no,yes,12years,white,no,40.0,0.0,0.0,36.0,northcentral
40.0,yes,no,yes,12years,white,no,2.0,0.0,0.0,10.0,west
0.0,no,yes,no,12years,,no,40.0,0.0,0.0,0.0,west
40.0,no,yes,no,12years,white,no,15.0,0.0,2.0,8.0,west
40.0,yes,no,yes,13-15years,black,no,28.0,0.0,0.0,29.0,other
0.0,no,no,no,12years,white,no,47.0,0.0,0.0,0.0,south
0.0,no,no,no,13-15years,white,no,24.0,,,99.999,other
0.0,yes,no,yes,12years,white,no,11.0,1.0,0.0,25.0,northcentral
0.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,50.0,northcentral
60.0,no,yes,no,16years,black,no,42.0,0.0,0.0,0.0,south
0.0,yes,no,yes,12years,,no,37.0,0.0,0.0,34.0,northcentral
45.0,no,yes,no,>16years,white,no,26.0,,,0.0,south
0.0,yes,no,yes,<9years,,yes,21.0,0.0,0.0,19.0,west
0.0,no,no,no,12years,white,no,35.0,0.0,0.0,55.0,other
20.0,no,no,no,13-15years,white,no,15.0,1.0,1.0,0.4,other
45.0,no,yes,yes,16years,white,no,16.0,0.0,0.0,99.999,south
38.0,yes,no,yes,13-15years,white,no,24.0,0.0,1.0,36.9,other
20.0,yes,no,yes,12years,white,no,20.0,0.0,3.0,49.0,other
40.0,no,yes,yes,12years,white,no,10.0,,,35.0,northcentral
40.0,yes,yes,yes,9-11years,white,no,27.5,,,30.0,other
43.0,yes,yes,yes,12years,white,no,28.0,0.0,0.0,21.0,other
45.0,no,yes,yes,16years,,no,15.0,2.0,0.0,32.65,northcentral
20.0,no,yes,no,<9years,,yes,18.0,2.0,1.0,19.0,northcentral
20.0,yes,no,yes,12years,white,no,26.0,0.0,1.0,28.074,northcentral
40.0,yes,no,yes,12years,white,no,29.0,0.0,0.0,20.0,south
0.0,no,no,yes,13-15years,,no,17.0,0.0,1.0,99.999,northcentral
8.0,no,yes,no,16years,white,no,8.0,,,30.0,south
35.0,no,no,no,12years,white,no,20.0,0.0,1.0,38.944,northcentral
40.0,yes,no,yes,<9years,white,yes,20.0,0.0,2.0,22.8,northcentral
0.0,no,yes,no,13-15years,white,no,11.0,,,42.0,other
15.0,no,no,yes,13-15years,white,no,7.0,2.0,0.0,15.5,west
0.0,no,no,no,12years,white,no,15.0,3.0,4.0,0.0,west
40.0,no,no,no,13-15years,,no,18.0,0.0,1.0,30.0,west
0.0,yes,no,yes,13-15years,white,no,39.0,0.0,0.0,60.0,south
40.0,yes,no,yes,12years,white,no,21.0,0.0,2.0,35.36,west
40.0,yes,no,yes,12years,white,no,24.0,0.0,0.0,30.0,northcentral
0.0,yes,no,yes,13-15years,white,no,31.0,0.0,0.0,69.0,northcentral
40.0,yes,no,yes,16years,white,no,9.0,,,24.594,west
40.0,yes,yes,yes,13-15years,white,no,11.0,0.0,0.0,46.0,northcentral
20.0,no,yes,no,9-11years,white,no,18.5,1.0,1.0,30.0,northcentral
40.0,yes,no,yes,12years,white,no,30.0,,,40.905,west
45.0,yes,no,yes,13-15years,white,no,11.0,1.0,0.0,21.148,northcentral
40.0,yes,yes,yes,13-15years,white,no,27.0,0.0,0.0,30.0,west
40.0,no,yes,no,16years,white,no,9.0,1.0,0.0,7.76,south
40.0,no,yes,no,12years,,no,23.0,0.0,1.0,0.0,south
40.0,yes,yes,yes,13-15years,white,no,15.0,0.0,0.0,79.6,northcentral
40.0,yes,no,yes,16years,white,no,33.0,0.0,0.0,58.0,south
40.0,no,yes,yes,12years,white,no,9.0,0.0,0.0,40.0,west
40.0,yes,yes,yes,13-15years,,no,7.0,0.0,1.0,16.0,south
40.0,no,yes,no,9-11years,white,no,27.5,0.0,1.0,20.84,south
50.0,yes,yes,yes,>16years,black,no,30.0,0.0,1.0,0.0,south
0.0,no,no,no,<9years,white,no,45.0,0.0,0.0,34.985,other
0.0,no,no,no,13-15years,white,no,41.0,,,0.0,south
24.0,yes,no,yes,16years,white,no,26.0,0.0,3.0,72.015,northcentral
0.0,yes,no,yes,9-11years,white,yes,48.5,0.0,0.0,39.0,other
40.0,no,no,no,9-11years,black,no,16.5,1.0,2.0,11.0,west
15.0,yes,no,yes,12years,white,no,31.0,0.0,0.0,45.0,south
45.0,yes,yes,yes,>16years,white,no,4.0,1.0,0.0,37.662,south
40.0,no,yes,no,13-15years,white,no,4.0,0.0,0.0,13.2,west
40.0,no,yes,yes,12years,white,no,13.0,1.0,1.0,28.452,northcentral
35.0,no,yes,no,16years,white,no,24.0,0.0,0.0,24.3,other
40.0,no,yes,no,13-15years,white,no,29.0,0.0,0.0,45.0,other
40.0,yes,no,yes,9-11years,white,no,6.5,1.0,0.0,15.0,northcentral
40.0,no,yes,yes,12years,,no,8.0,0.0,0.0,15.0,other
0.0,yes,no,yes,9-11years,white,no,42.5,0.0,0.0,0.0,northcentral
0.0,no,no,no,9-11years,black,no,42.5,0.0,0.0,0.0,south
20.0,no,no,yes,12years,black,no,27.0,0.0,0.0,20.634,south
40.0,no,yes,no,9-11years,white,no,16.5,1.0,2.0,9.634,northcentral
38.0,yes,yes,yes,13-15years,white,no,24.0,0.0,1.0,29.0,other
40.0,no,yes,yes,>16years,white,no,18.0,0.0,0.0,55.0,south
40.0,no,yes,no,>16years,,no,18.0,0.0,2.0,0.0,west
20.0,yes,no,yes,16years,white,no,29.0,0.0,0.0,36.0,other
0.0,yes,no,yes,13-15years,white,no,40.0,0.0,0.0,75.0,northcentral
0.0,yes,no,yes,13-15years,white,no,6.0,1.0,0.0,33.0,south
31.0,yes,no,yes,13-15years,white,no,21.0,0.0,2.0,56.0,other
0.0,yes,no,yes,12years,white,yes,5.0,0.0,0.0,16.6,other
40.0,no,yes,yes,<9years,,yes,22.0,0.0,3.0,24.0,west
0.0,yes,no,yes,12years,white,no,16.0,0.0,3.0,24.0,northcentral
40.0,yes,yes,yes,12years,white,no,25.0,0.0,1.0,47.0,other
55.0,yes,no,yes,12years,white,no,32.0,0.0,0.0,50.0,west
0.0,no,no,no,9-11years,white,no,45.5,0.0,0.0,1.1,south
50.0,no,yes,yes,12years,,no,36.0,0.0,0.0,24.96,west
0.0,no,no,no,13-15years,white,no,30.0,,,9.0,northcentral
15.0,yes,no,yes,12years,,no,23.0,,,31.0,west
0.0,yes,no,yes,12years,white,no,27.0,0.0,2.0,40.0,south
30.0,yes,no,yes,13-15years,white,no,1.0,0.0,0.0,23.0,south
40.0,no,yes,no,9-11years,white,yes,43.5,0.0,0.0,16.0,west
50.0,yes,no,yes,>16years,white,no,20.0,1.0,1.0,0.0,northcentral
0.0,no,no,no,9-11years,white,no,46.5,0.0,0.0,0.0,northcentral
40.0,yes,yes,yes,12years,,no,17.0,0.0,2.0,10.0,south
0.0,yes,no,yes,13-15years,white,no,42.0,0.0,0.0,0.0,west
40.0,no,no,no,16years,white,no,13.0,0.0,0.0,15.0,south
20.0,no,yes,yes,13-15years,white,no,21.0,0.0,2.0,30.0,northcentral
60.0,no,yes,no,16years,white,no,15.0,,,50.0,west
10.0,no,no,no,13-15years,white,no,4.0,,,25.0,west
0.0,no,no,no,13-15years,white,no,12.0,1.0,1.0,20.0,west
40.0,no,yes,yes,16years,white,no,34.0,0.0,0.0,35.0,south
35.0,no,yes,yes,16years,white,no,41.0,0.0,0.0,48.5,other
25.0,no,yes,no,12years,,no,37.0,0.0,0.0,0.0,west
35.0,yes,no,yes,12years,white,no,44.0,0.0,0.0,60.0,northcentral
0.0,yes,no,yes,12years,white,yes,33.0,0.0,1.0,47.0,south
0.0,yes,no,yes,12years,white,no,44.0,0.0,0.0,38.0,other
60.0,yes,no,yes,9-11years,white,no,37.5,0.0,0.0,30.0,northcentral
40.0,yes,no,yes,13-15years,white,no,17.0,0.0,1.0,48.0,northcentral
20.0,no,no,no,13-15years,,no,8.0,0.0,0.0,20.0,northcentral
45.0,no,yes,no,12years,white,no,27.0,0.0,0.0,0.0,northcentral
48.0,no,yes,yes,9-11years,white,no,30.5,0.0,0.0,21.0,south
40.0,no,yes,no,12years,white,no,5.0,0.0,0.0,10.5,south
40.0,yes,yes,yes,13-15years,white,no,25.0,0.0,0.0,50.0,west
35.0,no,no,no,12years,white,no,20.0,0.0,2.0,42.0,south
38.0,no,yes,no,12years,white,no,25.0,0.0,2.0,22.8,northcentral
20.0,yes,no,yes,13-15years,white,no,19.0,1.0,3.0,14.0,south
30.0,yes,no,yes,13-15years,,no,19.0,0.0,3.0,30.0,northcentral
40.0,yes,yes,yes,9-11years,white,no,14.5,1.0,1.0,23.0,south
40.0,no,yes,yes,>16years,white,no,7.0,1.0,0.0,29.5,west
18.0,yes,no,yes,12years,white,no,27.0,0.0,0.0,45.0,other
0.0,no,no,no,12years,white,no,21.0,0.0,2.0,0.0,west
40.0,yes,yes,yes,16years,black,no,27.0,0.0,1.0,0.0,northcentral
0.0,no,no,no,12years,white,no,16.0,1.0,1.0,0.0,south
4.0,no,no,no,12years,other,no,20.0,,,10.5,west
40.0,no,yes,no,12years,other,no,21.0,0.0,0.0,39.0,south
0.0,no,no,no,<9years,,no,21.0,1.0,2.0,0.0,west
20.0,no,yes,no,12years,white,no,10.0,1.0,0.0,28.0,west
40.0,yes,yes,yes,<9years,white,no,44.0,0.0,0.0,50.0,other
38.0,no,yes,yes,13-15years,white,yes,7.0,2.0,0.0,31.0,west
40.0,yes,no,yes,>16years,white,no,13.0,1.0,1.0,35.0,other
0.0,yes,no,yes,12years,white,no,23.0,0.0,2.0,50.0,west
0.0,no,no,no,<9years,white,no,49.0,0.0,0.0,0.0,other
24.0,no,no,no,12years,white,no,23.0,1.0,1.0,2.0,south
40.0,no,yes,no,>16years,white,no,22.0,0.0,1.0,95.0,other
0.0,yes,no,yes,16years,white,no,38.0,0.0,0.0,9.6,west
45.0,yes,yes,yes,12years,white,no,29.0,0.0,0.0,17.0,west
40.0,no,yes,no,12years,white,no,15.0,2.0,0.0,22.0,south
40.0,no,yes,no,12years,white,no,12.0,,,0.0,west
20.0,no,no,yes,12years,white,no,4.0,0.0,0.0,12.2,west
0.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,0.0,south
38.0,yes,yes,yes,13-15years,white,no,30.0,0.0,0.0,31.2,other
0.0,yes,no,yes,12years,,no,34.0,0.0,1.0,24.0,other
40.0,no,yes,no,13-15years,white,no,6.0,0.0,0.0,0.6,northcentral
0.0,no,no,no,9-11years,white,no,26.5,1.0,1.0,29.0,west
33.0,yes,no,yes,12years,white,no,2.0,1.0,0.0,21.237,south
30.0,no,yes,no,16years,other,no,19.0,0.0,0.0,40.8,west
40.0,yes,yes,yes,13-15years,white,no,19.0,,,42.0,south
38.0,no,yes,no,16years,white,no,19.0,,,61.0,northcentral
45.0,no,yes,no,12years,white,no,12.0,1.0,0.0,0.0,south
20.0,yes,no,yes,12years,white,no,30.0,0.0,1.0,60.0,other
0.0,yes,no,yes,13-15years,,no,44.0,0.0,0.0,0.8,northcentral
40.0,yes,no,yes,<9years,white,no,35.0,0.0,0.0,38.0,other
0.0,yes,no,yes,13-15years,white,no,12.0,1.0,1.0,26.0,northcentral
40.0,yes,no,yes,12years,white,no,42.0,0.0,0.0,27.0,northcentral
40.0,no,yes,yes,12years,white,no,36.0,0.0,0.0,4.0,northcentral
38.0,no,yes,no,13-15years,white,no,29.0,0.0,0.0,30.0,other
0.0,no,no,no,9-11years,white,no,31.5,0.0,0.0,65.0,other
0.0,yes,no,yes,9-11years,white,yes,18.5,1.0,1.0,28.0,other
30.0,yes,yes,yes,12years,white,no,11.0,1.0,0.0,40.0,other
40.0,no,no,no,13-15years,,no,22.0,0.0,1.0,25.0,northcentral
20.0,no,yes,yes,12years,white,no,20.0,1.0,0.0,76.0,west
40.0,yes,no,yes,16years,white,no,3.0,1.0,0.0,38.715,other
30.0,yes,no,yes,12years,white,no,42.0,0.0,0.0,38.0,other
40.0,yes,yes,yes,12years,white,no,24.0,0.0,2.0,35.03,northcentral
20.0,no,no,no,12years,white,no,11.0,1.0,1.0,16.8,west
40.0,yes,no,yes,16years,white,no,9.0,1.0,0.0,28.036,west
0.0,yes,no,yes,12years,white,no,37.0,0.0,0.0,0.106,south
0.0,yes,no,yes,12years,white,no,18.0,0.0,3.0,0.0,west
40.0,yes,no,yes,9-11years,,no,20.5,0.0,2.0,29.0,south
10.0,yes,no,yes,13-15years,white,no,16.0,2.0,0.0,55.0,other
40.0,yes,no,yes,13-15years,white,no,30.0,0.0,0.0,37.0,south
0.0,yes,no,yes,16years,white,no,43.0,,,55.0,west
40.0,no,yes,yes,12years,,no,22.0,1.0,0.0,24.0,south
65.0,no,yes,no,>16years,white,no,32.0,0.0,0.0,99.999,other
40.0,yes,yes,yes,13-15years,white,no,19.0,0.0,0.0,35.0,northcentral
